Score
-142.1469130561938
-138.29995373324414
-348.0163048080106
-336.15018012807036
-137.3902240464655
-183.58818138197051
-115.22124853121073
-470.1341404152482
-417.9769295882563
-179.79079049424374
-142.50509417500638
-131.20749948478294
-365.86578206585085
-411.3883649660166
-240.13479043135064
-222.8251803699252
-322.213245721763
-75.35980885447015
-543.180939522081
-182.67322675753218
-132.97381781325473
-414.1099929956933
-211.91996439950384
-292.72190080843643
-438.78833215208186
-211.9403598596715
-395.9240827884327
-553.6763144590865
-370.9763682737369
-180.23120644148102
-352.5269340449208
-495.39767755909594
-169.42856028721397
-50.922710103375906
-368.37824259718775
-213.51875220859839
-218.54392784225269
-342.0120523932201
-284.1227947908735
-105.15843373823121
-203.07369672054142
-363.4434162621654
-221.41077896997325
-652.4240003682207
-542.0174109659058
-132.57912144997465
-345.35301691327396
-436.02353733009966
-107.36147247129247
-252.64174314386372
-544.0284874474746
-256.24445770062425
-155.13976798518533
-254.65877015063253
-173.22688535074587
1.722032645900299
-101.06232996987464
-309.38462375181973
-492.75584407374066
-121.91565399120563
-175.23276443384785
-322.37427406856375
-313.84968170962577
-266.1183562471001
-255.47763566576668
-331.3272781569349
-393.90369107829247
-459.1722522307169
-288.41085476633515
-408.5974504018883
-347.198840306382
-251.4079268536302
-214.7173730660101
-465.45279923411584
-292.42968058934065
-512.1595807178618
-415.1694844758868
-105.44134659416554
-235.93206961943875
-334.0371015150795
-331.6836106126764
-47.96008440356438
-392.1941236223933
-356.72898310386375
-491.42202481629135
-230.58667668177418
-561.6331680675319
-481.6760280455882
-297.43918422056055
-84.61340621831327
57.60587767536353
-196.08790338667472
-103.71358251822696
-466.96599120147386
-635.0877039832094
-221.1404420094318
-121.14090678715294
-110.36132477372755
-246.70287570856212
-427.69924982810227
-323.96536351657795
-365.2151334875495
-155.00842814273662
-619.4993030530022
-156.27535632375012
-524.3722322699389
-265.51480566620614
-95.81746531575158
-114.17834266061993
-337.56434159943876
-366.36985413236863
-215.28737625688325
-391.95026714249974
-423.06833177060264
-278.8397970991211
-305.5156837936097
-200.39592091347157
-163.47721693018596
-471.87064723555744
-217.37048360739615
-97.4667411340742
-558.5224185758128
-142.91887260732227
-295.19160205652355
-232.3492192741582
-716.3395839904427
-606.8382864734174
-110.77885326139224
-134.83599637869668
-315.13107040110503
-651.6273926213494
-358.541377205802
-554.4964943486534
-308.5015622322576
-248.94720568408871
-391.3904987463975
-213.25540351408193
-367.70111884017155
-388.7567706861466
-301.9022420575525
-54.08589945701383
-267.7677534594219
-559.4223974887393
-195.46774717028154
-312.9802528205694
-30.36416889870401
-202.59759119361303
-190.32647123836188
-221.12317333378286
-419.5174321519991
-200.80067534098316
-14.573024379689457
-591.735912095986
-125.21220581576236
-377.3017422450037
-315.03561265764273
-409.3267959386454
-320.5624276956669
-280.91505943208955
-395.3866416846855
-179.5504424729422
-421.2453856900976
-426.4227044138843
-255.84692517858184
-360.3454164964544
-276.3201908110857
-180.2774552478498
-104.51772976020732
-475.0499799067125
-242.0300217400057
-342.6182982147994
-473.3901552011809
-371.090599452857
-104.39871518374801
-416.17232885128834
-300.5730996166001
-186.97599708221838
-333.1877342014955
-339.7204582070939
-85.85813693576634
-172.91593102177592
-409.05615085679403
-47.415484837266966
-155.17777214408412
-281.3892638042547
-54.33691649682392
-114.8467741049648
-172.16155754205238
-413.45439161114814
-272.6749810693043
-29.298403401407867
-288.88057948753067
-156.1137677159819
-139.54750501288598
-53.56368930089928
-596.7656962155608
-444.11494225861315
-45.868484626900816
-333.91939601697993
-174.3358517522094
-58.68116996697157
-460.6838109973894
-416.513685968207
-361.9170821984556
-298.79474495565205
-3.531643898025436
-230.50921394134218
-235.67913296923197
-496.16585609373533
-237.147425631288
-373.6567041762922
-132.52947828780074
-377.2704486892078
-208.07554890507635
-369.0582420559416
-527.0634753405591
-303.469796364318
-199.2177340558462
-158.31400797851134
-491.97029863161714
-64.64221868924268
-118.2784740095602
-558.2314238937487
-444.9055375437224
-119.58555891315964
-36.335891694701445
-308.37636096356596
-273.03735127897306
-537.4483398966827
-365.6833098386115
-356.33647611738826
-74.70045574161995
-93.98257477842937
-363.2699838443343
-364.1312702427151
-428.86307198846623
-360.51698188903913
-308.8299450101641
-306.9254752382955
-467.67351136424446
-265.99074721903787
-275.928590013167
-56.935571593727765
-304.0343063062036
-224.39119792722067
-352.3809355932221
-133.91334444311997
-122.48956775459493
-241.03523406362208
-198.1809243861643
-408.3185805518288
-503.8170041165279
-266.44572327881974
-194.9077702623708
-168.36219982642302
-308.10603640659053
-378.6547343116576
-257.07173929931616
-305.7713665324452
-108.16118344201799
-55.21549037910387
-117.01860884686353
-273.3817974620831
-235.81750837074304
-342.5777177807957
-176.19584923670584
-420.6933164422491
-241.89961613418023
-149.41089920389845
-185.3077940457461
-527.6112249538727
-144.24483160019795
-204.62243916464004
-225.10904613671602
-354.93181528103094
-409.3364464103138
-262.51252280036067
-91.88172659125635
-357.16684465133596
-23.406378446720268
-183.86508776014517
-378.93325127854223
-533.0005191523567
-541.2125583610333
-361.5428702924985
-499.19631825772416
-37.98152251606172
-266.8586090860828
-204.01877335844733
-581.549596954754
-346.8571833278446
-279.6921296506929
-515.750831450637
-104.35283503627834
-367.06885764995747
-560.9827792393112
-467.88147651538634
-158.30084236507804
-317.9478467393909
-391.2896816386921
-213.9128813754267
-151.3264133692211
-176.30660395052362
-108.35711753836712
-369.47378226350867
-289.0068362923753
-264.9047887446056
-210.54914734072796
-271.06809981419644
-358.3276655096816
-368.52002795013914
-148.728706622874
-155.89727336664563
-384.3453223818124
-247.13424715271572
-239.88975929182774
-316.81606691704354
-143.16689118809987
-177.0709636662349
-250.4820289254949
-208.49249641938582
-331.12771184288357
-385.581547389172
-234.6852063802635
-414.94005349644226
-256.6404723432016
-473.843543268505
-164.69624047278307
-243.82739154830654
-54.63068549224731
-275.314520168851
-316.1544323652795
-569.254680159805
-237.36252543328243
-178.88314055413204
-421.1479941841644
-274.0068988832164
-209.81198924455254
-328.45037960773954
-325.32213114564763
-302.7854325075312
-93.2664553491039
-140.36441025185107
-405.17912574430767
-441.23219011183403
-391.42401541130135
-173.94785726024125
-157.1935108847128
-95.42118842896511
-102.66266993265207
-318.9124248511325
-422.25697965611664
-52.514153716486874
-370.44891763063634
-89.30536444450212
-307.8573757663198
-85.73583205123981
-207.29281899416594
-105.47082219404174
-513.5810677020345
-373.44602428467624
-125.49946338891198
-400.5401381812159
-582.8972319549024
-139.5367501445908
-351.0557199587914
-183.61872040228684
-246.30392321223914
-197.6809234222631
-416.90488431629893
-101.44099384730187
-477.6908352871063
-233.65904146849755
-130.01698012220527
-366.01195294483404
-186.5341423397179
-97.96823053915024
-319.21800872003746
-266.23148126383927
-344.6075090369908
-622.5928390441762
-53.34743068300486
-315.99726348950105
-269.1077106610909
-473.98548886444377
-154.39231941973486
-333.0224434119168
-229.08281307029603
-115.11849849362399
-218.95194469766096
-357.9540252444924
-325.0038081007691
-471.28364241772937
-259.57635212155964
-209.05412988148103
-368.0981393670012
-229.39216508093463
-559.6820438766739
-125.84156156268064
-250.13397158508184
-165.05542187017556
-104.31125308153447
-507.0354130696089
-376.19763616723793
-127.15513997218419
-104.69340502375789
-559.3577355720197
-328.1935443750565
-192.579421488827
-448.1345284101306
-319.7793010212847
-329.3187167998051
-92.07270897820575
-54.926784528681196
-501.59384431371853
-516.0678933424547
-410.8908760921225
-266.67404751267804
-80.99379377643167
-518.0796992802519
-474.0869312820281
-364.49118331452905
-396.2152077319567
-247.34709076631628
-96.15646702302966
-209.39848436444035
-356.36944344791084
-569.2822072677573
-321.5098683325685
-118.88343666513066
-96.36908719301387
-536.9848455586214
-306.86693380942035
-291.40981707508877
-297.3078966694084
-525.0578442752154
-282.92961186177854
-445.0501352474439
-339.0062136296242
-233.97042567410492
-199.20210371300476
-93.80687451386672
-442.66191069880557
-219.5779644850885
-535.5886231002928
-392.4692276377165
-213.31377752910257
-254.35370662182785
-68.52220411096113
-682.7977320756853
-600.2200664183167
-78.09282379120731
-418.4830589982718
-166.04565831031493
-186.22522515193907
-219.89007239422943
-412.9137789701578
-360.3521762704614
-63.68003865130497
-86.39388842990064
-420.69604758484587
-218.92895820777323
-388.6019379977413
-209.86158946994902
-259.39777745539277
-350.79502328719377
-125.88017236042857
-380.3161144237083
-336.9454670622304
-419.8083141403075
-460.72758693298164
-111.38743016885175
-225.28069755755567
-430.09592016171
-360.3995837668071
-280.0712453311796
-535.7155625163444
-290.08013312963914
-100.96698435320607
-122.64739802796133
-124.05662136439388
-244.54481286881202
-213.49504522510398
-276.2639807173475
-111.23198527600574
-97.63983456963047
-243.14320078604177
-92.25137588753387
-118.01346270019799
-507.67370507106017
-519.2447302706767
-104.9813111887903
-365.9859766034393
-111.2764114018949
-300.23422247288147
-114.08361420162649
-592.723990562033
-331.4730307094201
-121.2839712592644
-260.60949490136585
-472.6570142493359
-165.36219278251667
-327.11576743053405
-409.0223676942518
-371.95491234708186
-83.83071769172425
-642.7686800951577
-152.954876438332
-94.29921266877078
-201.65803998515116
-179.33119293403576
-217.42142522410677
-82.96213433274099
-395.2894825965733
-47.81170166284005
-570.2183928607517
-448.2302621852742
-244.2851853157145
-223.91668621935403
-60.71333812379743
-342.0536920258347
-547.735642069738
-372.9639786450897
-94.89572106762355
-188.05117272917153
-221.31619332667702
-132.51335625789255
-556.9057258448845
-228.6412317390453
-34.324695232255706
-56.75042073351394
-445.7503750399567
-568.5896661375332
-558.5385170913249
-530.1777905999593
-209.4691009358054
-278.2294126697037
-521.0434489777685
-62.62954156668366
-266.4286789423256
-438.845251138879
-46.366295593327166
-206.1174980210988
-121.78579209000245
-252.65906773046515
-140.39721465892177
-379.1471502880929
-204.3773153161136
-135.24878503512645
-257.1804531642572
-127.14465519940117
-321.39677923746984
-226.64623173804964
-167.19298274052457
-254.34649911270586
-641.9433929502746
-229.07796361633655
-371.41157241457694
-394.53245906345376
-399.8811097015172
-434.94662944440614
-320.10315939364364
-197.5177587951978
-434.61722641120093
-575.6897304425725
-211.21738648395637
